images,globules,milia_like_cyst,negative_network,pigment_network,streaks
pix2pix_result/label2skin/test_latest/images/ISIC_0000166_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000166_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000166_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000166_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000166_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000166_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0005187_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0005187_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0005187_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0005187_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0005187_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0005187_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0000426_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000426_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000426_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000426_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000426_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000426_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0009971_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0009971_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0009971_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0009971_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0009971_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0009971_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0014080_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014080_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014080_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014080_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014080_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014080_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0000509_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000509_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000509_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000509_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000509_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000509_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0015233_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0015233_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0015233_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0015233_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0015233_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0015233_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0014952_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014952_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014952_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014952_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014952_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014952_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0013758_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013758_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013758_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013758_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013758_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013758_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0012940_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0012940_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0012940_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0012940_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0012940_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0012940_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0012118_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0012118_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0012118_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0012118_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0012118_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0012118_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0015496_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0015496_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0015496_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0015496_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0015496_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0015496_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0011159_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0011159_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0011159_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0011159_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0011159_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0011159_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0015026_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0015026_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0015026_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0015026_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0015026_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0015026_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0013678_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013678_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013678_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013678_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013678_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013678_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0016007_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0016007_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0016007_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0016007_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0016007_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0016007_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0009910_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0009910_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0009910_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0009910_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0009910_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0009910_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0000162_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000162_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000162_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000162_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000162_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000162_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0013983_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013983_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013983_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013983_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013983_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013983_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0010858_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0010858_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0010858_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0010858_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0010858_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0010858_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0013656_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013656_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013656_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013656_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013656_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013656_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0010216_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0010216_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0010216_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0010216_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0010216_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0010216_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0014919_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014919_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014919_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014919_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014919_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014919_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0000235_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000235_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000235_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000235_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000235_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000235_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0013181_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013181_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013181_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013181_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013181_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013181_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0000207_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000207_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000207_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000207_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000207_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000207_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0002287_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0002287_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0002287_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0002287_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0002287_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0002287_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0002459_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0002459_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0002459_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0002459_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0002459_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0002459_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0014316_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014316_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014316_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014316_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014316_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014316_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0000458_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000458_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000458_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000458_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000458_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000458_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0013291_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013291_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013291_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013291_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013291_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013291_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0009988_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0009988_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0009988_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0009988_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0009988_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0009988_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0012381_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0012381_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0012381_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0012381_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0012381_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0012381_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0013671_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013671_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013671_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013671_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013671_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0013671_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0010247_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0010247_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0010247_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0010247_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0010247_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0010247_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0000122_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000122_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000122_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000122_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000122_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0000122_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0011092_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0011092_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0011092_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0011092_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0011092_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0011092_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0014830_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014830_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014830_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014830_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014830_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014830_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0014151_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014151_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014151_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014151_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014151_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014151_attribute_streaks.png
pix2pix_result/label2skin/test_latest/images/ISIC_0014796_semantic_synthesized_image.jpg,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014796_attribute_globules.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014796_attribute_milia_like_cyst.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014796_attribute_negative_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014796_attribute_pigment_network.png,images/ISIC2018_Task2_Training_GroundTruth_v3/ISIC_0014796_attribute_streaks.png
